origin,destination,flow
Balmazújváros,Mór,0.7164585809051739
Balmazújváros,Marcali,0.3225196854304705
Balmazújváros,Dunakeszi,4.175388548717239
Balmazújváros,Mátészalka,7.188529379361105
Balmazújváros,Pécs,5.231368865683804
Balmazújváros,Mezőkövesd,12.425736713480694
Balmazújváros,Mezőberény,3.651299749047436
Balmazújváros,Nagykőrös,3.812629134153143
Balmazújváros,Tata,1.3722175288261151
Balmazújváros,Kiskunfélegyháza,3.6943276943322574
Balmazújváros,Kaposvár,2.0967037316257295
Balmazújváros,Eger,25.18718010873271
Balmazújváros,Balatonfüred,0.5192419138837583
Balmazújváros,Sárvár,0.37532114738323746
Balmazújváros,Hatvan,3.6873833219817285
Balmazújváros,Hajdúnánás,67.81179987984652
Balmazújváros,Szekszárd,1.5797265052566936
Balmazújváros,Orosháza,5.040971341309779
Balmazújváros,Budaörs,2.5884397886090533
Balmazújváros,Budakalász,1.0055921031182593
Balmazújváros,Göd,1.9124853381052558
Balmazújváros,Sárbogárd,0.7220113586544521
Balmazújváros,Szarvas,4.561281691026695
Balmazújváros,Mohács,0.71678026282268
Balmazújváros,Kiskunmajsa,1.0946932218571719
Balmazújváros,Vác,3.564974432835046
Balmazújváros,Esztergom,2.248943706998427
Balmazújváros,Tolna,0.5836708489631555
Balmazújváros,Győr,4.82853191210948
Balmazújváros,Gyál,2.545601209208036
Balmazújváros,Salgótarján,6.403308923823756
Balmazújváros,Kisújszállás,8.27816023907305
Balmazújváros,Komló,0.8895059077462352
Balmazújváros,Szigetvár,0.29717031855548226
Balmazújváros,Újfehértó,35.64714486041119
Balmazújváros,Kecskemét,14.825607947881023
Balmazújváros,Vecsés,2.4207792827820973
Balmazújváros,Celldömölk,0.30261843861978266
Balmazújváros,Törökszentmiklós,8.24549066805664
Balmazújváros,Sárospatak,5.531484792847739
Balmazújváros,Szolnok,21.539269298716704
Balmazújváros,Abony,3.3835484950020582
Balmazújváros,Kapuvár,0.2805425438573214
Balmazújváros,Tiszaújváros,28.767355131360212
Balmazújváros,Sarkad,3.0628017926453612
Balmazújváros,Szigetszentmiklós,3.2025907478678097
Balmazújváros,Tapolca,0.4732449807167202
Balmazújváros,Tiszafüred,15.907475448336681
Balmazújváros,Gyömrő,2.1688925523211395
Balmazújváros,Tököl,0.8899959919368924
Balmazújváros,Miskolc,101.45241412141155
