71.239
11.485
16.841
38.608
11.049
32.923
550.323
86.988
858.073
0.001
13.298
93.727
0.001
62.691
0.001
452.163
71.891
1739.041
1655.529
0.001
0.001
12.743
501.874
2422.098
2303.698
42.884
3712.903
2791.719
3550.915
568.299
1206.936
187.752
99.619
1239.966
3811.982
31.497
58.467
1405.452
2771.374
2856.675
611.124
2121.973
34.022
1181.668
13.533
20.760
28.384
1782.521
842.204
727.075
118.249
215.871
2222.086
222.580
8.019
1655.480
522.967
161.936
1728.389
1683.474
2579.787
0.001
0.001
45.541
4.707
665.901
4038.843
2368.416
272.013
1539.106
434.102
2208.546
640.813
2.437
0.001
16.305
20.242
119.067
1146.588
1494.494
2201.429
4326.860
1997.402
4491.154
54.449
1896.581
4999.320
4622.681
1072.988
3233.981
6126.050
3405.874
4521.543
436.102
2524.418
233.070
1837.142
4244.051
1275.193
0.001
2539.241
3689.050
3654.031
1111.343
2943.898
1106.584
2758.271
2848.926
1714.039
4058.810
3237.956
4449.134
2631.393
3539.112
448.786
4632.281
275.180
1788.153
15.723
1328.307
